,property Name,unit,rent,bedrooms,bathrooms,squarefeet,availibility
1459,Via 6,N1512,"$2,621",1,1,674,Mar. 8
1460,Via 6,N802,"$2,576",1,1,702,Now
1461,Via 6,S902,"$2,576",1,1,702,Apr. 1
1462,Via 6,NP2304,"$3,643",1,1,881,Now
1463,Via 6,S1504,"$3,150",1,1,881,Mar. 13
1464,Via 6,S1904,"$3,200",1,1,881,May 13
1465,Via 6,SP2313,"$2,911",1,1,655,Mar. 5
1466,Via 6,S2113,"$2,726",1,1,655,Mar. 23
1467,Via 6,N1613,"$2,601",1,1,655,Mar. 26
1468,Via 6,N1708,"$2,641",1,1,645,Mar. 8
1469,Via 6,N1306,"$2,591",1,1,645,Mar. 9
1470,Via 6,SP2306,"$2,901",1,1,645,Mar. 18
1471,Via 6,S208,"$2,785",1,1,797,Mar. 13
1472,Via 6,N410,"$2,760",1,1,797,Apr. 13
1473,Via 6,S214,"$2,882",2,2,982,Now
1474,Via 6,N416,"$2,864",2,2,982,Apr. 8
1475,Via 6,S1011,"$3,273",2,1,825,Now
1476,Via 6,N1211,"$3,348",2,1,825,Now
1477,Via 6,SP2411,"$3,808",2,1,825,Now
1478,Via 6,N1703,"$3,618",2,1,843,Now
1479,Via 6,N2010,"$3,322",2,2,874,Mar. 17
1480,Via 6,N1810,"$3,197",2,2,874,Mar. 18
1481,Via 6,S1810,"$3,197",2,2,874,Mar. 19
1482,Via 6,S321,"$2,873",2,2,992,Apr. 1
1483,Centennial Tower and Court,002-609,"$1,509",0,1,465,Now
1484,Centennial Tower and Court,002-405,"$1,511",0,1,475,Now
1485,Centennial Tower and Court,001-2302,"$1,904",0,1,558,Now
1486,Centennial Tower and Court,001-502,"$1,579",0,1,558,Mar. 11
1487,Centennial Tower and Court,001-1702,"$1,782",0,1,558,Mar. 11
1488,Centennial Tower and Court,002-514,"$1,593",0,1,508,Now
1489,Centennial Tower and Court,002-526,"$1,593",0,1,508,Now
1490,Centennial Tower and Court,002-312,"$1,644",0,1,508,Mar. 15
1491,Centennial Tower and Court,002-315,"$1,604",0,1,489,Now
1492,Centennial Tower and Court,002-316,"$1,708",0,1,611,Now
1493,Centennial Tower and Court,002-419,"$1,720",0,1,611,Now
1494,Centennial Tower and Court,002-516,"$1,732",0,1,611,Now
1495,Centennial Tower and Court,002-209,"$1,825",0,1,723,Now
1496,Centennial Tower and Court,001-1909,"$2,305",0,1,646,Now
1497,Centennial Tower and Court,002-102,"$1,696",0,1,545,Mar. 25
1498,Centennial Tower and Court,002-101,"$1,792",0,1,592,Mar. 25
1499,Centennial Tower and Court,002-518,"$2,023",1,1,656,Now
1500,Centennial Tower and Court,002-702,"$2,046",1,1,591,Now
1501,Centennial Tower and Court,002-725,"$2,140",1,1,646,Now
1502,Centennial Tower and Court,002-721,"$2,140",1,1,646,Now
1503,Centennial Tower and Court,002-709,"$2,140",1,1,646,Now
1504,Centennial Tower and Court,001-2503,"$2,935",1,1,786,Now
1505,Centennial Tower and Court,001-2307,"$2,635",1,1,600,Mar. 11
1506,Centennial Tower and Court,001-305,"$3,060",2,1,916,Now
1507,Centennial Tower and Court,001-908,"$3,103",2,1,916,Mar. 5
1508,Centennial Tower and Court,001-2108,"$3,342",2,1,916,Mar. 5
1509,Centennial Tower and Court,001-301,"$3,405",2,2,"1,012",Now
1510,Centennial Tower and Court,001-2303,"$3,731",2,2,"1,012",Now
1511,Centennial Tower and Court,001-2403,"$3,751",2,2,"1,012",Mar. 5
1512,Infinity Apartments,134E,"$1,747",0,1,489,Now
1513,Infinity Apartments,130E,"$1,802",0,1,494,Now
1514,Infinity Apartments,206W,"$2,085",1,1,671,Now
1515,Infinity Apartments,142E,"$2,122",1,1,624,Now
1516,Infinity Apartments,607W,"$2,155",1,1,702,Now
1517,Infinity Apartments,104W,"$2,157",1,1,562,Now
1518,Infinity Apartments,845E,"$2,475",1,1,758,Now
1519,Infinity Apartments,639E,"$2,465",1,1,757,Mar. 25
1520,Infinity Apartments,443E,"$2,035",1,1,672,Mar. 30
1521,Infinity Apartments,613W,"$3,060",2,1,734,Now
1522,Infinity Apartments,811W,"$3,025",2,1,754,Mar. 12
1523,Infinity Apartments,841E,"$3,170",2,1,778,Now
1524,Infinity Apartments,600W,"$3,440",2,2,930,Mar. 31
1525,Harbor Steps,SE-521,"$1,702",0,1,507,Now
1526,Harbor Steps,SE-1019,"$1,761",0,1,519,Now
1527,Harbor Steps,SE-1219,"$1,796",0,1,519,Mar. 29
1528,Harbor Steps,SE-625,"$1,903",0,1,654,Now
1529,Harbor Steps,NW-1310,"$1,970",0,1,594,Now
1530,Harbor Steps,SW-1402,"$1,965",0,1,560,Mar. 9
1531,Harbor Steps,SW-308,"$1,914",0,1,790,Now
1532,Harbor Steps,SW-622,"$1,980",0,1,420,Now
1533,Harbor Steps,NE-2007,"$2,382",0,1,664,Now
1534,Harbor Steps,SE-219,"$1,776",0,1,633,Mar. 22
1535,Harbor Steps,SE-303,"$2,110",1,1,690,Now
1536,Harbor Steps,NE-903,"$2,127",1,1,754,Now
1537,Harbor Steps,NW-302,"$2,345",1,1,911,Now
1538,Harbor Steps,NE-1603,"$2,422",1,1,754,Now
1539,Harbor Steps,NW-702,"$2,428",1,1,927,Now
1540,Harbor Steps,NE-1703,"$2,484",1,1,754,Now
1541,Harbor Steps,SW-418,"$2,281",1,1,889,Now
1542,Harbor Steps,NE-1813,"$2,502",1,1,795,Now
1543,Harbor Steps,NE-1013,"$2,316",1,1,795,Mar. 8
1544,Harbor Steps,NE-2209,"$2,576",1,1,789,Now
1545,Harbor Steps,SE-24F,"$3,941",1,1,"1,378",Now
1546,Harbor Steps,NE-2407,"$4,220",1,1,"1,354",Now
1547,Harbor Steps,NE-2507,"$4,148",1,1,"1,354",Mar. 9
1548,Harbor Steps,SE-421,"$2,515",1,1,889,Mar. 15
1549,Harbor Steps,SW-814,"$2,057",1,1,695,Mar. 29
1550,Harbor Steps,SW-616,"$2,275",1,1,582,Apr. 5
1551,Harbor Steps,NW-410,"$2,342",1,1,890,Apr. 5
1552,Harbor Steps,NW-1516,"$2,595",1,1,893,Apr. 12
1553,Harbor Steps,NW-1616,"$2,998",1,1,893,Apr. 12
1554,Harbor Steps,SW-610,"$2,344",1,1,879,Apr. 26
1555,Harbor Steps,SE-1915,"$3,300",2,2,"1,112",Now
1556,Harbor Steps,SE-2001,"$3,310",2,2,"1,164",Now
1557,Harbor Steps,NW-712,"$2,885",2,2,"1,127",Mar. 4
1558,Harbor Steps,SE-703,"$3,165",2,2,993,Now
1559,Harbor Steps,SE-603,"$3,222",2,2,993,Now
1560,Harbor Steps,SE-903,"$3,257",2,2,993,Now
1561,Harbor Steps,NE-901,"$3,141",2,2,"1,378",Now
1562,Harbor Steps,NE-2001,"$3,878",2,2,"1,378",Now
1563,Harbor Steps,NE-1315,"$3,199",2,2,"1,375",Now
1564,Harbor Steps,NE-1115,"$3,261",2,2,"1,375",Apr. 5
1565,Harbor Steps,SE-2203,"$3,731",2,2,992,Now
1566,Harbor Steps,SE-2313,"$3,739",2,2,985,Now
1567,Harbor Steps,SE-2113,"$3,640",2,2,996,Mar. 8
1568,Harbor Steps,SE-25E,"$4,820",2,2,"1,579",Now
1569,Harbor Steps,NE-2509,"$4,884",2,2,"1,565",Now
1570,Cyrene,1111,"$1,941",1,1,514,Now
1571,Cyrene,1508,"$2,056",1,1,523,Now
1572,Cyrene,1411,"$2,109",1,1,514,Now
1573,Cyrene,1204,"$2,272",1,1,618,Now
1574,Cyrene,1304,"$2,318",1,1,618,Now
1575,Cyrene,0804,"$2,289",1,1,618,Apr. 11
1576,Cyrene,1303,"$2,639",1,1,706,Now
1577,Cyrene,1606,"$3,348",1,1,585,Now
1578,Cyrene,1107,"$2,709",1,1,733,Mar. 11
1579,Cyrene,1302,"$2,499",1,1,618,Mar. 19
1580,Cyrene,1605,"$2,889",1,1,750,Mar. 28
1581,Cyrene,0415,"$3,367",2,1,"1,022",Now
1582,Cyrene,0401,"$3,488",2,2,"1,111",Mar. 15
1583,Cyrene,1312,"$4,318",2,2,"1,009",Mar. 22
1584,Maris,A305,"$1,500",0,1,360,Now
1585,Maris,A407,"$1,500",0,1,360,Now
1586,Maris,A308,"$1,500",0,1,360,Now
1587,Maris,A215,"$2,170",0,1,576,Now
1588,Maris,A216,"$2,170",0,1,576,Now
1589,Maris,A217,"$2,170",0,1,576,Now
1590,Maris,A122,"$2,275",0,1,663,Now
1591,Maris,A123,"$2,275",0,1,663,Now
1592,Maris,A124,"$2,275",0,1,663,Now
1593,Maris,B304,"$1,580",1,1,421,Now
1594,Maris,B215,"$1,580",1,1,416,Now
1595,Maris,B211,"$1,600",1,1,404,Now
1596,Maris,A327,"$1,605",1,1,408,Now
1597,Maris,A328,"$1,605",1,1,408,Now
1598,Maris,A427,"$1,605",1,1,408,Now
1599,Maris,A212,"$1,745",1,1,477,Now
1600,Maris,A304,"$1,845",1,1,544,Now
1601,Maris,B206,"$1,895",1,1,607,Now
1602,Maris,A319,"$1,720",1,1,503,Now
1603,Maris,A313,"$1,890",1,1,574,Now
1604,Maris,A504,"$1,900",1,1,544,Now
1605,Maris,A513,"$1,900",1,1,573,Now
1606,Maris,A419,"$1,945",1,1,575,Now
1607,Maris,A420,"$1,945",1,1,575,Now
1608,Maris,A440,"$1,945",1,1,575,Now
1609,Maris,A438,"$1,970",1,1,587,Now
1610,Maris,A638,"$1,995",1,1,587,Now
1611,Maris,A738,"$2,040",1,1,587,Now
1612,Maris,A331,"$1,970",1,1,608,Now
1613,Maris,A431,"$1,970",1,1,608,Now
1614,Maris,A531,"$1,980",1,1,608,Now
1615,Maris,B309,"$1,975",1,1,595,Now
1616,Maris,B317,"$2,145",1,1,641,Now
1617,Maris,B217,"$2,170",1,1,641,Now
1618,Maris,B208,"$1,975",1,1,605,Now
1619,Maris,B408,"$1,995",1,1,605,Now
1620,Maris,B301,"$2,220",1,1,673,Now
1621,Maris,A302,"$1,995",1,1,608,Now
1622,Maris,A202,"$2,020",1,1,608,Now
1623,Maris,A234,"$2,070",1,1,635,Now
1624,Maris,A518,"$2,030",1,1,617,Now
1625,Maris,A318,"$2,045",1,1,622,Now
1626,Maris,A618,"$2,045",1,1,620,Now
1627,Maris,A239,"$2,145",1,1,679,Now
1628,Maris,A210,"$2,175",1,1,626,Now
1629,Maris,B306,"$2,245",1,1,653,Now
1630,Maris,B406,"$2,245",1,1,653,Now
1631,Maris,B202,"$2,270",1,1,678,Now
1632,Maris,B402,"$2,270",1,1,678,Now
1633,Maris,A717,"$2,300",1,1,659,Now
1634,Maris,A310,"$2,495",1,1,754,Now
1635,Maris,A410,"$2,495",1,1,752,Now
1636,Maris,B316,"$2,595",1,1,823,Now
1637,Maris,A501,"$2,645",1,1,802,Now
1638,Maris,A422,"$2,745",1,1,843,Now
1639,Maris,A522,"$2,755",1,1,845,Now
1640,Maris,A622,"$2,770",1,1,843,Now
1641,Maris,A637,"$2,785",1,1,736,Now
1642,Maris,A421,"$2,895",2,1,881,Now
1643,Maris,A521,"$2,905",2,1,878,Now
1644,Maris,A342,"$2,910",2,1,882,Now
1645,Maris,A511,"$2,905",2,1,813,Now
1646,Maris,A611,"$2,970",2,1,812,Now
1647,Maris,A311,"$2,975",2,1,813,Now
1648,Maris,B101,"$2,975",2,1,989,Now
1649,Maris,B307,"$3,120",2,2,963,Now
1650,Maris,B310,"$3,120",2,2,958,Now
1651,Maris,B410,"$3,120",2,2,959,Now
1652,Maris,A214,"$3,320",2,2,"1,079",Now
1653,Maris,A433,"$3,375",2,2,"1,156",Now
1654,Maris,A314,"$3,395",2,2,"1,049",Now
1655,Maris,A414,"$3,425",2,2,"1,050",Now
1656,Maris,A514,"$3,435",2,2,"1,050",Now
1657,Maris,A436,"$3,525",2,2,"1,077",Now
1658,Vertex Off Broadway,Traditional and Open 1-beds,"$2,250 – $2,295",1,1,500,Month Lease
1659,Overlook at Magnolia,A123,"$1,755",1,1,685,Now
1660,Overlook at Magnolia,B122,"$2,070",1,1,685,Mar. 18
1661,Overlook at Magnolia,B322,"$1,805",1,1,685,Apr. 9
1662,Overlook at Magnolia,G221,"$1,835",1,1,715,Mar. 16
1663,Overlook at Magnolia,K222,"$1,850",1,1,735,Mar. 28
1664,Overlook at Magnolia,B525,"$1,995",1,1,720,Apr. 17
1665,Overlook at Magnolia,H423,"$2,205",1,1,950,Apr. 10
1666,Overlook at Magnolia,A329,"$2,260",2,2,955,Now
1667,Overlook at Magnolia,A320,"$2,340",2,2,955,Now
1668,Overlook at Magnolia,L220,"$2,330",2,2,955,Mar. 12
1669,Overlook at Magnolia,F220,"$2,415",2,2,"1,065",Mar. 5
1670,Overlook at Magnolia,A120,"$2,290",2,2,"1,065",Apr. 1
1671,Aura West Seattle,419,"$2,087",1,1,735,Now
1672,Aura West Seattle,621,"$2,133",1,1,735,Now
1673,Aura West Seattle,519,"$2,084",1,1,735,Mar. 22
1674,Aura West Seattle,525,"$2,164",1,1,816,Mar. 19
1675,Aura West Seattle,612,"$1,591",1,1,618,"Sep. 24, 2099"
1676,Aura West Seattle,113,"$3,168",2,1.5,"1,265",Now
1677,East Howe Steps,465,"$1,685",0,1,474,Now
1678,East Howe Steps,356,"$2,260",1,1,683,Apr. 8
1679,East Howe Steps,354,"$2,361",1,1,705,Soon
1680,East Howe Steps,367,"$3,100",2,2,888,Apr. 11
1681,HANA Apartments,Two Bedroom Two Bath D,"$2,032",2,2,796,$300 deposit
1682,Arista,S1,Call for Rent,"Studio,","bath,",sq,Available Soon
1683,Jackson Apartments,4066,"$1,923",1,1,565,Now
1684,Jackson Apartments,3088,"$1,936",1,1,598,Now
1685,Jackson Apartments,7105,"$1,981",1,1,598,Now
1686,Jackson Apartments,6062,"$2,031",1,1,598,Jul. 2
1687,Jackson Apartments,5110,"$1,956",1,1,528,Now
1688,Jackson Apartments,4028,"$1,999",1,1,646,Now
1689,Jackson Apartments,6089,"$2,009",1,1,531,Now
1690,Jackson Apartments,4074,"$2,055",1,1,698,Now
1691,Jackson Apartments,7074,"$2,220",1,1,698,Now
1692,Jackson Apartments,2064,"$2,073",1,1,747,Now
1693,Jackson Apartments,4027,"$2,180",1,1,643,Now
1694,Jackson Apartments,3096,"$2,292",1,1,699,Now
1695,Jackson Apartments,6022,"$2,357",1,1,699,Mar. 25
1696,Jackson Apartments,5025,"$2,328",1,1,758,Now
1697,Jackson Apartments,7025,"$2,468",1,1,758,Now
1698,Jackson Apartments,6051,"$2,367",1,1,671,Now
1699,Jackson Apartments,5008,"$2,439",1,1,831,Now
1700,Jackson Apartments,6049,"$2,609",1,1,817,Now
1701,Jackson Apartments,7049,"$2,634",1,1,817,Now
1702,Jackson Apartments,4091,"$2,778",1,1,786,Now
1703,Jackson Apartments,4090,"$2,778",1,1,786,Now
1704,Jackson Apartments,7090,"$2,943",1,1,786,Now
1705,Jackson Apartments,5084,"$2,781",1,2,863,Now
1706,Jackson Apartments,3047,"$2,956",1,2,863,Now
1707,Jackson Apartments,7084,"$3,046",1,2,863,Now
1708,Jackson Apartments,7014,"$3,191",1,1,650,Now
1709,Jackson Apartments,3077,"$3,342",1,2,"1,051",Now
1710,Jackson Apartments,4010,"$2,267",1,1,691,Mar. 8
1711,Jackson Apartments,7010,"$2,392",1,1,691,Mar. 15
1712,Jackson Apartments,7073,"$2,473",1,1,763,Mar. 8
1713,Jackson Apartments,7107,"$3,243",1,1,903,Mar. 8
1714,Jackson Apartments,6104,"$2,801",1,1,843,Mar. 15
1715,Jackson Apartments,4078,"$1,986",1,1,609,Mar. 19
1716,Jackson Apartments,3053,"$2,379",1,1,705,Apr. 5
1717,Jackson Apartments,5007,"$1,965",1,1,603,Apr. 8
1718,Jackson Apartments,6020,"$2,040",1,1,603,May 4
1719,Jackson Apartments,7001,"$2,366",1,1,710,Apr. 11
1720,Jackson Apartments,7043,"$2,299",1,1,531,Apr. 20
1721,Jackson Apartments,5014,"$3,461",2,2,955,Now
1722,Jackson Apartments,3012,"$3,526",2,2,955,Now
1723,Jackson Apartments,3014,"$3,591",2,2,955,Now
1724,Jackson Apartments,7030,"$3,584",2,2,976,Now
1725,Jackson Apartments,5077,"$3,749",2,2,"1,062",Now
1726,Jackson Apartments,5059,"$3,589",2,2,981,Apr. 20
1727,Jackson Apartments,7099,"$4,179",3,2,"1,100",Now
1728,Jackson Apartments,6099,"$4,119",3,2,"1,100",Mar. 14
1729,Jackson Apartments,5100,"$4,413",3,2,"1,213",Now
1730,Jackson Apartments,4100,"$4,408",3,2,"1,213",Mar. 31
1731,Garden Pointe,C203,Call for Rent,2,2,915,Mar. 7
1732,Garden Pointe,B207,Call for Rent,2,2,915,Mar. 14
1733,Maude Urban Living,Standard Studio,"$1,195 – $1,475","Studio,","bath,",–,$500 deposit
1734,Lightbox,701,"$1,391",0,1,392,Now
1735,Lightbox,605,"$1,426",0,1,392,Mar. 30
1736,Lightbox,217,"$1,296",0,1,392,Apr. 4
1737,Lightbox,520,"$1,538",1,1,453,Now
1738,Lightbox,420,"$1,518",1,1,453,Mar. 4
1739,Lightbox,502,"$1,653",1,1,489,Mar. 15
1740,Lightbox,410,"$2,150",2,1,602,Now
1741,Lightbox,608,"$2,190",2,1,602,Mar. 15
1742,Park South,AUCMMQ,"$1,605",1,1,739,Now
1743,Park South,AUCPWT,"$1,605",1,1,739,Mar. 23
1744,Park South,AUCMXP,"$1,530",1,1,739,Apr. 7
1745,Park South,AUCMRQ,"$1,475",1,1,660,Mar. 31
1746,Park South,AUCMQJ,"$1,643",1,1,660,Apr. 7
1747,Park South,AUCPPM,"$1,499",1,1,660,"Mar. 1, 2023"
1748,Park South,AUCMUJ,"$1,920",2,1.5,960,Now
1749,Park South,AUCPJX,"$1,798",2,1,880,Mar. 8
1750,Park South,AUCPJC,"$1,798",2,1,880,Apr. 7
1751,Park South,AUCPCW,"$1,813",2,1,880,Apr. 7
1752,Park South,AUCMDJ,"$1,967",2,2,989,Mar. 8
1753,Park South,AUCPTM,"$1,942",2,2,989,Mar. 16
1754,Park South,AUCPLL,"$1,980",2,2,989,Mar. 18
1755,Park South,AUCMWH,"$1,810",2,1,918,"Mar. 1, 2023"
1756,Novo Seattle,Standard Studio,"$1,050 – $1,350","Studio,","bath,",sq,sq ft
1757,The Accolade,Private,"$1,949",0,1,390,Sep. 22
1758,The Accolade,Private,"$1,989",0,1,387,Sep. 22
1759,The Accolade,Private,"$1,999",0,1,395,Sep. 22
1760,The Accolade,Shared,"$1,559",1,1,598,Sep. 22
1761,The Accolade,Shared,"$1,189",2,2,805,Sep. 22
1762,The Accolade,Private,"$1,649",2,1,557,Sep. 22
1763,The Accolade,Private,"$1,649",2,1,544,Sep. 22
1764,The Accolade,Private,"$1,759",2,2,772,Sep. 22
1765,The Accolade,Private,"$1,550",3,2,947,Sep. 22
1766,The Accolade,Private,"$1,550",3,2,966,Sep. 22
1767,The Accolade,Private,"$1,459",3,2,"1,176",Sep. 22
1768,The Accolade,Private,"$1,499",3,2,"1,006",Sep. 22
1769,The Accolade,Private,"$1,499",3,2,"1,209",Sep. 22
1770,The Accolade,Private,"$1,509",3,2,"1,183",Sep. 22
1771,The Accolade,Private,"$1,730",3,2,"1,508",Sep. 22
1772,The Mill at First Hill,11203,"$1,492",0,1,340,Now
1773,The Mill at First Hill,10412,"$1,527",1,1,507,Now
1774,The Mill at First Hill,10101,"$2,471",1,1,845,Mar. 4
1775,The Mill at First Hill,10405,"$1,691",1,1,623,Mar. 9
1776,The Mill at First Hill,10708,"$1,592",1,1,565,Mar. 23
1777,The Mill at First Hill,11205,"$2,376",1,1,805,Apr. 17
1778,The Mill at First Hill,20506,"$1,612",1,1,590,Apr. 22
1779,The Mill at First Hill,10408,"$1,761",1,1,565,May 3
1780,The Mill at First Hill,11014,"$2,115",2,1,732,Now
1781,The Mill at First Hill,21001,"$2,003",2,1,732,Mar. 25
1782,The Mill at First Hill,21114,"$2,048",2,1,732,Mar. 31
1783,The Mill at First Hill,21301,"$2,293",2,1,732,Now
1784,The Mill at First Hill,21314,"$2,248",2,1,732,Mar. 25
1785,The Mill at First Hill,21213,"$2,073",2,1,794,Mar. 31
1786,Sedona Apartments,C201,"$1,125",0,1,224,Now
1787,Sedona Apartments,A102,"$1,099",0,1,186,Mar. 17
1788,Sedona Apartments,235,"$1,167",0,1,184,Now
1789,Sedona Apartments,522,"$1,212",0,1,201,Now
1790,Sedona Apartments,403,"$1,249",0,1,235,Mar. 6
1791,The Current,366,"$1,695",0,1,525,Now
1792,The Current,257,"$1,700",0,1,525,Now
1793,The Current,557,"$1,700",0,1,525,Now
1794,The Current,326,"$1,775",0,1,528,Now
1795,The Current,426,"$1,850",0,1,528,Now
1796,The Current,413,"$2,098",0,1,800,Now
1797,The Current,513,"$2,123",0,1,800,Now
1798,The Current,613,"$2,148",0,1,800,Now
1799,The Current,565,"$1,900",1,1,628,Now
1800,The Current,542,"$2,193",1,1,663,Now
1801,The Current,324,"$2,213",1,1,770,Now
1802,The Current,218,"$2,228",1,1,755,Now
1803,The Current,221,"$2,228",1,1,770,Now
1804,The Current,355,"$2,223",1,1,733,Now
1805,The Current,255,"$2,248",1,1,733,Now
1806,The Current,452,"$2,248",1,1,773,Now
1807,The Current,348,"$2,226",1,1,768,Now
1808,The Current,349,"$2,226",1,1,768,Now
1809,The Current,448,"$2,231",1,1,757,Now
1810,The Current,411,"$2,745",2,2,958,Now
1811,The Current,320,"$2,750",2,2,969,Now
1812,The Current,228,"$2,775",2,2,961,Now
1813,The Current,337,"$2,777",2,2,965,Now
1814,The Current,335,"$2,930",2,2,"1,064",Now
1815,The Current,535,"$2,980",2,2,"1,064",Now
1816,The Current,635,"$3,005",2,2,"1,064",Now
1817,The Current,203,"$2,960",2,2,"1,121",Now
1818,The Current,403,"$3,030",2,2,"1,121",Now
1819,The Current,233,"$3,060",2,2,"1,119",Now
1820,The Current,207,"$2,968",2,2,"1,123",Now
1821,The Current,407,"$2,978",2,2,"1,107",Now
1822,The Current,307,"$2,993",2,2,"1,123",Now
1823,The Current,437,"$2,972",2,2,"1,125",Now
1824,The Current,537,"$2,997",2,2,"1,125",Now
1825,The Current,637,"$3,047",2,2,"1,125",Now
1826,The Current,468,"$3,014",2,2,"1,038",Now
1827,The Current,568,"$3,159",2,2,"1,038",Now
1828,The Current,235,"$3,136",2,2,"1,187",Now
1829,The Current,301,"$3,663",2,2,"1,295",Now
1830,The Current,401,"$3,688",2,2,"1,295",Now
1831,The Current,336,"$3,869",2,2,"1,361",Now
1832,The Current,436,"$3,894",2,2,"1,361",Now
1833,The Current,536,"$3,934",2,2,"1,361",Now
1834,LUNA,S-2,"$1,925",1,1,487,sq ft
1835,Kirin Apartments,602,"$1,870",0,1,397,Now
1836,Kirin Apartments,401,"$1,945",1,1,539,Now
1837,Kirin Apartments,614,"$2,975",1,1,636,Now
1838,Kirin Apartments,306,"$3,200",2,2,866,Now
1839,700 Broadway Apartments,205,"$1,899",0,1,438,Now
1840,700 Broadway Apartments,320,"$2,045",0,1,586,Mar. 9
1841,700 Broadway Apartments,107,"$1,775",0,1,484,Apr. 20
1842,700 Broadway Apartments,203,"$2,795",1,1,773,Mar. 9
1843,700 Broadway Apartments,111,"$2,475",1,1,737,Apr. 8
1844,700 Broadway Apartments,119,"$3,475",2,2,"1,069",Mar. 17
1845,St. James Tower,80,"$1,723",0,1,333,Mar. 8
1846,St. James Tower,09,"$2,245",1,1,543,Now
1847,St. James Tower,76,"$2,225",1,1,619,Mar. 17
1848,St. James Tower,37,"$2,990",2,1.5,884,Mar. 26
1849,The Danforth,1215,"$2,049",0,1,649,Now
1850,The Danforth,0815,"$2,054",0,1,649,Mar. 6
1851,The Danforth,1115,"$2,084",0,1,649,Mar. 21
1852,The Danforth,1319,"$2,283",0,1,723,Now
1853,The Danforth,1119,"$2,323",0,1,723,Apr. 1
1854,The Danforth,1013,"$2,035",0,1,649,Mar. 8
1855,The Danforth,0516,"$2,250",1,1,724,Now
1856,The Danforth,1116,"$2,370",1,1,724,Mar. 3
1857,The Danforth,0816,"$2,340",1,1,724,Mar. 8
1858,The Danforth,0406,"$2,538",1,1,751,Now
1859,The Danforth,1602,"$3,092",1,1,714,Now
1860,The Danforth,1608,"$3,158",1,1,913,Now
1861,The Danforth,1511,"$3,183",1,1,913,Now
1862,The Danforth,1601,"$3,229",1,1,926,Now
1863,The Danforth,0522,"$2,397",1,1,816,Mar. 20
1864,The Danforth,1321,"$2,707",1,1,816,Mar. 27
1865,The Danforth,0804,"$3,619",2,2,"1,135",Now
1866,The Danforth,0604,"$3,674",2,2,"1,135",Now
1867,The Danforth,1204,"$3,684",2,2,"1,135",Now
1868,The Danforth,1505,"$4,196",2,2,"1,162",Now
1869,The Danforth,1606,"$5,818",2,2,"1,650",Now
1870,The Danforth,1220,"$3,740",2,2,"1,205",Apr. 4
1871,The Danforth,1502,"$6,041",3,3,"1,559",Now
1872,The Danforth,1513,"$8,348",3,3,"2,503",Apr. 7
1873,West Edge,0403,"$2,098",1,1,543,Now
1874,West Edge,0204,"$2,128",1,1,612,Now
1875,West Edge,0305,"$2,138",1,1,594,Now
1876,West Edge,0201,"$2,268",1,1,752,Now
1877,West Edge,0301,"$2,268",1,1,752,Now
1878,West Edge,0610,"$2,318",1,1,656,Now
1879,West Edge,0218,"$2,576",1,1,831,Now
1880,West Edge,0411,"$2,756",1,1,896,Now
1881,West Edge,3204,"$3,636",1,1,851,Now
1882,West Edge,1604,"$2,814",1,1,851,Mar. 6
1883,West Edge,2005,"$2,976",1,1,851,Now
1884,West Edge,2805,"$3,401",1,1,851,Mar. 7
1885,West Edge,3307,"$4,536",1,1,965,Now
1886,West Edge,1807,"$3,371",1,1,965,Mar. 7
1887,West Edge,1907,"$3,391",1,1,965,Mar. 7
1888,West Edge,2702,"$3,376",1,1,962,Now
1889,West Edge,2802,"$3,476",1,1,962,Now
1890,West Edge,2902,"$3,511",1,1,962,Now
1891,West Edge,0616,"$2,109",1,1,509,Mar. 4
1892,West Edge,1301,"$4,347",2,2,"1,373",Now
1893,West Edge,2208,"$4,722",2,2,"1,362",Now
1894,West Edge,2408,"$4,792",2,2,"1,362",Now
1895,West Edge,2508,"$5,132",2,2,"1,362",Now
1896,West Edge,3203,"$4,797",2,2,"1,169",Now
1897,West Edge,3603,"$4,967",2,2,"1,169",Now
1898,West Edge,3106,"$5,027",2,2,"1,168",Now
1899,West Edge,2906,"$4,957",2,2,"1,168",Mar. 22
1900,West Edge,3802,"$14,598",2,2.5,"2,363",Now
1901,Derby SLU,Studio,"$1,215 – $1,465","Studio,","bath,",–,Month Lease
1902,Excelsior,0604,"$1,801",0,1,528,Mar. 12
1903,Excelsior,0702,"$1,665",0,1,475,Jun. 7
1904,Excelsior,0810,"$2,195",1,1,616,Now
1905,Excelsior,0809,"$2,669",1,1,818,Now
1906,Excelsior,0616,"$2,240",1,1,563,Mar. 3
1907,Excelsior,0104,"$3,400",2,2,"1,125",Mar. 6
1908,Lucille on Roosevelt,402,"$1,995",1,1,635,Soon
1909,Pratt Park Apartments,314,"$1,675",0,1,615,Mar. 11
1910,Pratt Park Apartments,306,"$1,690",0,1,615,Mar. 15
1911,Pratt Park Apartments,327,"$1,680",0,1,615,Apr. 2
1912,Pratt Park Apartments,529,"$2,505",1,1,768,Now
1913,Pratt Park Apartments,319,"$2,355",1,1,768,Mar. 15
1914,Pratt Park Apartments,504,"$2,625",1,1,768,Now
1915,Pratt Park Apartments,339,"$2,175",1,1,924,Mar. 16
1916,Pratt Park Apartments,428,"$3,020",2,2,998,Mar. 29
1917,Encore at Columbia Station,402,"$1,184",0,1,542,Now
1918,Encore at Columbia Station,217,"$1,569",0,1,394,Now
